IoT-HW-ID:,Timestamp:,Temperature:,Humidity:,Battery:,,
a13d7,16.12.2018 22:43:50,19.20,58.70,3418,,
a02b7,16.12.2018 22:45:03,23.30,34.70,3438,,
a13d7,16.12.2018 22:45:52,19.20,58.60,3425,,
a02b7,16.12.2018 22:47:05,23.30,34.60,3438,,
a13d7,16.12.2018 22:47:55,19.10,58.80,3427,,
a02b7,16.12.2018 22:49:07,23.30,34.50,3438,,
a13d7,16.12.2018 22:49:57,19.10,59.20,3412,,
a02b7,16.12.2018 22:51:09,23.30,34.50,3438,,
a13d7,16.12.2018 22:51:59,19.20,59.50,3418,,
a02b7,16.12.2018 22:53:11,23.30,34.50,3438,,
a13d7,16.12.2018 22:54:01,19.30,59.60,3423,,
a02b7,16.12.2018 22:55:13,23.30,34.50,3438,,
a13d7,16.12.2018 22:56:03,19.40,59.80,3413,,
a02b7,16.12.2018 22:57:15,23.30,34.50,3438,,
a13d7,16.12.2018 22:58:05,19.20,59.90,3426,,
a02b7,16.12.2018 22:59:17,23.30,34.50,3438,,
a13d7,16.12.2018 23:00:08,19.30,60.20,3423,,
a02b7,16.12.2018 23:01:19,23.30,34.50,3438,,
a13d7,16.12.2018 23:02:10,19.60,60.40,3422,,
a02b7,16.12.2018 23:03:22,23.30,34.50,3438,,
a13d7,16.12.2018 23:04:12,19.30,60.30,3432,,
a02b7,16.12.2018 23:05:24,23.30,34.50,3438,,
a13d7,16.12.2018 23:06:15,19.30,60.30,3427,,
a02b7,16.12.2018 23:07:26,23.30,34.50,3438,,
a13d7,16.12.2018 23:08:17,19.30,60.50,3418,,
a02b7,16.12.2018 23:09:28,23.40,34.60,3438,,
a13d7,16.12.2018 23:10:20,19.20,60.90,3423,,
a02b7,16.12.2018 23:11:30,23.30,34.50,3438,,
a13d7,16.12.2018 23:12:23,19.30,60.60,3427,,
a02b7,16.12.2018 23:13:32,23.30,34.50,3438,,
a13d7,16.12.2018 23:14:26,19.40,57.50,3410,,
a02b7,16.12.2018 23:15:34,23.30,34.60,3438,,
a13d7,16.12.2018 23:16:28,18.00,45.60,3427,,
a02b7,16.12.2018 23:17:36,23.20,34.50,3438,,
a13d7,16.12.2018 23:18:30,18.00,55.90,3429,,
a02b7,16.12.2018 23:19:38,23.20,34.50,3438,,
a13d7,16.12.2018 23:20:33,18.40,58.00,3424,,
a02b7,16.12.2018 23:21:40,23.20,34.50,3438,,
a13d7,16.12.2018 23:22:35,18.80,57.70,3410,,
a02b7,16.12.2018 23:23:46,23.20,34.60,3438,,
a13d7,16.12.2018 23:24:38,19.00,57.70,3436,,
a02b7,16.12.2018 23:25:48,23.20,34.60,3438,,
a13d7,16.12.2018 23:26:40,19.20,57.80,3429,,
a02b7,16.12.2018 23:27:50,23.20,34.60,3438,,
a13d7,16.12.2018 23:28:42,19.30,57.90,3418,,
a02b7,16.12.2018 23:29:52,23.20,34.60,3438,,
a13d7,16.12.2018 23:30:44,19.40,57.90,3427,,
a02b7,16.12.2018 23:31:54,23.20,34.60,3438,,
a13d7,16.12.2018 23:32:46,19.60,58.40,3410,,
a02b7,16.12.2018 23:33:56,23.20,34.60,3438,,
a13d7,16.12.2018 23:34:48,19.70,58.40,3442,,
a02b7,16.12.2018 23:35:58,23.10,34.50,3438,,
a13d7,16.12.2018 23:36:50,19.70,58.60,3427,,
a02b7,16.12.2018 23:38:00,23.10,34.60,3438,,
a13d7,16.12.2018 23:38:53,19.90,58.40,3410,,
a02b7,16.12.2018 23:40:01,23.10,34.50,3438,,
a13d7,16.12.2018 23:40:55,20.00,59.30,3417,,
a02b7,16.12.2018 23:42:03,23.10,34.60,3438,,
a13d7,16.12.2018 23:42:57,19.90,58.80,3448,,
a02b7,16.12.2018 23:44:05,23.00,34.60,3438,,
a13d7,16.12.2018 23:45:00,20.20,58.70,3418,,
a02b7,16.12.2018 23:46:07,23.00,34.60,3437,,
a13d7,16.12.2018 23:47:02,20.20,58.80,3411,,
a02b7,16.12.2018 23:48:09,23.00,34.60,3438,,
a13d7,16.12.2018 23:49:04,20.30,58.80,3428,,
a02b7,16.12.2018 23:50:11,23.00,34.60,3438,,
a13d7,16.12.2018 23:51:06,20.40,58.60,3418,,
a02b7,16.12.2018 23:52:13,22.90,34.60,3438,,
a13d7,16.12.2018 23:53:08,20.40,58.70,3423,,
a02b7,16.12.2018 23:54:15,22.90,34.60,3437,,
a13d7,16.12.2018 23:55:10,20.50,58.60,3427,,
a02b7,16.12.2018 23:56:17,22.90,34.60,3438,,
a13d7,16.12.2018 23:57:12,20.50,58.60,3418,,
a02b7,16.12.2018 23:58:19,22.90,34.70,3438,,
a13d7,16.12.2018 23:59:14,20.60,59.00,3418,,
a02b7,17.12.2018 00:00:21,22.90,34.70,3438,,
a13d7,17.12.2018 00:01:16,20.60,58.50,3417,,
a02b7,17.12.2018 00:02:22,22.80,34.70,3438,,
a13d7,17.12.2018 00:03:18,20.70,58.50,3420,,
a02b7,17.12.2018 00:04:25,22.80,34.80,3438,,
a13d7,17.12.2018 00:05:20,20.70,58.50,3420,,
a02b7,17.12.2018 00:06:27,22.80,34.80,3437,,
a13d7,17.12.2018 00:07:23,20.80,59.00,3420,,
a02b7,17.12.2018 00:08:28,22.80,34.80,3438,,
a13d7,17.12.2018 00:09:25,20.80,58.40,3447,,
a02b7,17.12.2018 00:10:30,22.80,34.80,3438,,
a13d7,17.12.2018 00:11:27,20.80,58.40,3410,,
a02b7,17.12.2018 00:12:32,22.80,34.90,3438,,
a13d7,17.12.2018 00:13:29,20.90,58.50,3423,,
a02b7,17.12.2018 00:14:34,22.80,34.90,3438,,
a13d7,17.12.2018 00:15:32,20.90,58.50,3446,,
a02b7,17.12.2018 00:16:36,22.80,34.90,3438,,
a13d7,17.12.2018 00:17:34,20.90,58.30,3410,,
a02b7,17.12.2018 00:18:38,22.80,34.90,3438,,
a13d7,17.12.2018 00:19:36,20.90,58.40,3410,,
a02b7,17.12.2018 00:20:40,22.70,34.90,3438,,
a13d7,17.12.2018 00:21:38,20.90,58.40,3423,,
a02b7,17.12.2018 00:22:42,22.70,34.90,3438,,
a13d7,17.12.2018 00:23:40,20.90,58.50,3427,,
a02b7,17.12.2018 00:24:43,22.70,34.90,3438,,
a13d7,17.12.2018 00:25:43,20.80,59.10,3423,,
a02b7,17.12.2018 00:26:45,22.70,34.90,3438,,
a13d7,17.12.2018 00:27:45,20.80,58.40,3418,,
a02b7,17.12.2018 00:28:47,22.70,35.00,3438,,
a13d7,17.12.2018 00:29:47,20.80,58.60,3428,,
a02b7,17.12.2018 00:30:49,22.70,35.00,3438,,
a13d7,17.12.2018 00:31:49,20.90,58.80,3423,,
a02b7,17.12.2018 00:32:51,22.70,35.00,3438,,
a13d7,17.12.2018 00:33:51,20.80,58.80,3423,,
a02b7,17.12.2018 00:34:53,22.60,35.00,3438,,
a13d7,17.12.2018 00:35:53,20.80,59.10,3423,,
a02b7,17.12.2018 00:36:55,22.70,35.10,3438,,
a13d7,17.12.2018 00:37:56,20.90,59.10,3414,,
a02b7,17.12.2018 00:38:57,22.60,35.00,3438,,
a13d7,17.12.2018 00:39:58,20.80,59.20,3429,,
a02b7,17.12.2018 00:40:58,22.60,35.10,3438,,
a13d7,17.12.2018 00:42:00,20.80,59.20,3412,,
a02b7,17.12.2018 00:43:00,22.60,35.10,3438,,
a13d7,17.12.2018 00:44:02,20.80,59.30,3417,,
a02b7,17.12.2018 00:45:02,22.60,35.20,3438,,
a13d7,17.12.2018 00:46:04,20.70,59.50,3410,,
a02b7,17.12.2018 00:47:04,22.60,35.20,3438,,
a13d7,17.12.2018 00:48:06,20.70,59.90,3427,,
a02b7,17.12.2018 00:49:06,22.60,35.30,3438,,
a13d7,17.12.2018 00:50:09,20.70,59.90,3416,,
a02b7,17.12.2018 00:51:07,22.60,35.40,3438,,
a13d7,17.12.2018 00:52:11,20.70,60.20,3410,,
a02b7,17.12.2018 00:53:09,22.60,35.40,3438,,
a13d7,17.12.2018 00:54:13,20.00,45.90,3414,,
a02b7,17.12.2018 00:55:11,22.60,35.40,3438,,
a13d7,17.12.2018 00:56:15,18.60,45.50,3420,,
a02b7,17.12.2018 00:57:13,22.60,35.40,3438,,
a13d7,17.12.2018 00:58:17,17.60,47.00,3436,,
a02b7,17.12.2018 00:59:15,22.60,35.40,3438,,
a13d7,17.12.2018 01:00:19,16.80,48.40,3418,,
a02b7,17.12.2018 01:01:17,22.60,35.40,3438,,
a13d7,17.12.2018 01:02:21,16.60,47.80,3427,,
a02b7,17.12.2018 01:03:19,22.50,35.40,3438,,
a13d7,17.12.2018 01:04:24,16.90,49.00,3418,,
a02b7,17.12.2018 01:05:21,22.50,35.40,3438,,
a13d7,17.12.2018 01:06:29,17.00,47.60,3427,,
a02b7,17.12.2018 01:07:23,22.50,35.50,3438,,
a13d7,17.12.2018 01:08:32,17.20,47.50,3427,,
a02b7,17.12.2018 01:09:25,22.50,35.50,3438,,
a13d7,17.12.2018 01:10:34,16.50,45.90,3418,,
a02b7,17.12.2018 01:11:27,22.40,35.50,3438,,
a13d7,17.12.2018 01:12:36,17.20,53.60,3423,,
a02b7,17.12.2018 01:13:29,22.50,35.60,3438,,
a13d7,17.12.2018 01:14:38,18.00,54.30,3423,,
a02b7,17.12.2018 01:15:31,22.50,35.60,3438,,
a13d7,17.12.2018 01:16:40,18.50,54.10,3425,,
a02b7,17.12.2018 01:17:33,22.50,35.60,3438,,
a13d7,17.12.2018 01:18:42,18.90,54.10,3418,,
a13d7,17.12.2018 01:20:44,19.20,54.10,3423,,
a13d7,17.12.2018 01:22:46,19.50,54.30,3413,,
a13d7,17.12.2018 01:24:48,19.70,54.70,3423,,
a13d7,17.12.2018 01:26:50,19.90,54.70,3410,,
a13d7,17.12.2018 01:28:53,20.00,54.90,3421,,
a13d7,17.12.2018 01:30:55,20.20,55.20,3423,,
a13d7,17.12.2018 01:32:57,20.30,55.40,3434,,
a13d7,17.12.2018 01:35:00,20.30,55.50,3429,,
a02b7,17.12.2018 01:35:49,22.30,35.60,3438,,
a13d7,17.12.2018 01:37:02,20.40,55.70,3426,,
a02b7,17.12.2018 01:37:51,22.30,35.70,3438,,
a13d7,17.12.2018 01:39:04,20.50,55.70,3415,,
a02b7,17.12.2018 01:39:53,22.30,35.70,3438,,
a13d7,17.12.2018 01:41:06,20.70,55.80,3427,,
a02b7,17.12.2018 01:41:55,22.30,35.70,3438,,
a13d7,17.12.2018 01:43:08,20.70,55.70,3418,,
a02b7,17.12.2018 01:43:57,22.30,35.70,3438,,
a13d7,17.12.2018 01:45:10,20.80,55.90,3424,,
a02b7,17.12.2018 01:45:58,22.30,35.70,3438,,
a13d7,17.12.2018 01:47:12,20.90,55.90,3423,,
a02b7,17.12.2018 01:48:00,22.30,35.70,3438,,
a13d7,17.12.2018 01:49:14,21.00,55.90,3436,,
a02b7,17.12.2018 01:50:02,22.30,35.70,3438,,
a13d7,17.12.2018 01:51:16,21.00,55.90,3444,,
a02b7,17.12.2018 01:52:05,22.30,35.70,3438,,
a13d7,17.12.2018 01:53:18,21.00,55.90,3418,,
a02b7,17.12.2018 01:54:07,22.30,35.70,3438,,
a13d7,17.12.2018 01:55:20,21.00,55.50,3429,,
a02b7,17.12.2018 01:56:08,22.20,35.70,3438,,
a13d7,17.12.2018 01:57:22,21.00,55.60,3423,,
a02b7,17.12.2018 01:58:10,22.20,35.70,3438,,
a13d7,17.12.2018 01:59:24,21.00,55.70,3423,,
a02b7,17.12.2018 02:00:12,22.20,35.70,3438,,
a13d7,17.12.2018 02:01:26,21.10,55.90,3418,,
a02b7,17.12.2018 02:02:14,22.20,35.70,3438,,
a13d7,17.12.2018 02:03:28,21.10,55.30,3427,,
a02b7,17.12.2018 02:04:16,22.20,35.70,3438,,
a13d7,17.12.2018 02:05:30,21.00,55.80,3423,,
a02b7,17.12.2018 02:06:18,22.20,35.70,3438,,
a13d7,17.12.2018 02:07:33,21.10,55.80,3417,,
a02b7,17.12.2018 02:08:20,22.20,36.40,3438,,
a13d7,17.12.2018 02:09:35,21.10,55.00,3440,,
a02b7,17.12.2018 02:10:22,22.20,35.70,3438,,
a13d7,17.12.2018 02:11:38,21.40,56.10,3410,,
a02b7,17.12.2018 02:12:24,22.20,35.70,3438,,
a13d7,17.12.2018 02:13:40,21.10,55.70,3423,,
a02b7,17.12.2018 02:14:26,22.20,35.80,3438,,
a13d7,17.12.2018 02:15:42,21.10,55.90,3426,,
a02b7,17.12.2018 02:16:28,22.20,35.80,3438,,
a13d7,17.12.2018 02:17:44,21.10,55.90,3440,,
a02b7,17.12.2018 02:18:30,22.10,35.80,3438,,
a13d7,17.12.2018 02:19:47,21.10,56.50,3423,,
a02b7,17.12.2018 02:20:32,22.20,35.90,3438,,
a13d7,17.12.2018 02:21:49,21.00,56.60,3410,,
a02b7,17.12.2018 02:22:33,22.10,35.80,3438,,
a13d7,17.12.2018 02:23:51,21.20,56.60,3427,,
a02b7,17.12.2018 02:24:35,22.20,35.80,3438,,
a13d7,17.12.2018 02:25:53,21.00,56.60,3418,,
a02b7,17.12.2018 02:26:37,22.10,35.80,3438,,
a13d7,17.12.2018 02:27:55,20.90,57.10,3423,,
a02b7,17.12.2018 02:28:39,22.10,35.80,3438,,
a13d7,17.12.2018 02:29:57,21.00,57.10,3411,,
a02b7,17.12.2018 02:30:41,22.10,35.80,3438,,
a13d7,17.12.2018 02:31:59,21.00,57.10,3428,,
a02b7,17.12.2018 02:32:43,22.10,35.80,3438,,
a13d7,17.12.2018 02:34:02,20.90,57.30,3444,,
a02b7,17.12.2018 02:34:45,22.10,35.80,3438,,
a13d7,17.12.2018 02:36:04,20.90,57.40,3448,,
a02b7,17.12.2018 02:36:46,22.10,35.80,3438,,
a13d7,17.12.2018 02:38:06,20.80,57.50,3436,,
a02b7,17.12.2018 02:38:48,22.10,35.90,3438,,
a13d7,17.12.2018 02:40:08,20.70,57.70,3426,,
a02b7,17.12.2018 02:40:50,22.10,35.90,3438,,
a13d7,17.12.2018 02:42:10,20.90,58.20,3422,,
a02b7,17.12.2018 02:42:52,22.00,35.90,3438,,
a13d7,17.12.2018 02:44:12,20.90,58.60,3426,,
a02b7,17.12.2018 02:44:54,22.10,36.00,3438,,
a13d7,17.12.2018 02:46:14,20.90,58.60,3428,,
a02b7,17.12.2018 02:46:55,22.10,36.00,3438,,
a13d7,17.12.2018 02:48:16,21.00,58.70,3429,,
a02b7,17.12.2018 02:48:57,22.10,36.00,3438,,
a13d7,17.12.2018 02:50:18,20.90,58.60,3423,,
a02b7,17.12.2018 02:50:59,22.00,35.90,3438,,
a13d7,17.12.2018 02:52:20,20.90,58.50,3422,,
a02b7,17.12.2018 02:53:01,22.00,36.70,3438,,
a13d7,17.12.2018 02:54:23,20.90,58.70,3427,,
a02b7,17.12.2018 02:55:03,22.10,36.00,3438,,
a13d7,17.12.2018 02:56:25,20.80,58.80,3425,,
a02b7,17.12.2018 02:57:09,22.10,36.00,3438,,
a13d7,17.12.2018 02:58:27,20.80,58.80,3423,,
a02b7,17.12.2018 02:59:10,22.10,36.10,3438,,
a13d7,17.12.2018 03:00:29,20.70,58.90,3418,,
a02b7,17.12.2018 03:01:13,22.00,36.10,3438,,
a13d7,17.12.2018 03:02:31,20.70,59.10,3418,,
a02b7,17.12.2018 03:03:15,22.00,36.10,3438,,
a13d7,17.12.2018 03:04:33,20.70,59.20,3427,,
a02b7,17.12.2018 03:05:17,22.00,36.00,3438,,
a13d7,17.12.2018 03:06:35,20.70,59.20,3423,,
a02b7,17.12.2018 03:07:19,22.00,36.10,3438,,
a13d7,17.12.2018 03:08:37,20.80,59.20,3422,,
a02b7,17.12.2018 03:09:20,22.00,36.10,3438,,
a13d7,17.12.2018 03:10:40,20.80,59.30,3426,,
a02b7,17.12.2018 03:11:23,22.00,36.10,3438,,
a13d7,17.12.2018 03:12:42,20.80,59.10,3432,,
a02b7,17.12.2018 03:13:25,22.00,36.10,3438,,
a13d7,17.12.2018 03:14:44,20.80,59.20,3427,,
a02b7,17.12.2018 03:15:27,22.00,36.10,3438,,
a13d7,17.12.2018 03:16:46,20.90,58.90,3430,,
a02b7,17.12.2018 03:17:28,22.00,36.10,3438,,
a13d7,17.12.2018 03:18:48,20.90,59.00,3425,,
a02b7,17.12.2018 03:19:30,22.00,36.20,3437,,
a13d7,17.12.2018 03:20:50,20.90,59.00,3418,,
a02b7,17.12.2018 03:21:32,21.90,36.10,3438,,
a13d7,17.12.2018 03:22:52,21.00,58.90,3425,,
a02b7,17.12.2018 03:23:34,22.00,36.20,3438,,
a13d7,17.12.2018 03:24:54,20.90,58.80,3427,,
a02b7,17.12.2018 03:25:36,22.00,36.20,3438,,
a13d7,17.12.2018 03:26:56,21.00,59.10,3423,,
a02b7,17.12.2018 03:27:38,21.90,36.10,3438,,
a13d7,17.12.2018 03:28:58,21.00,59.00,3418,,
a02b7,17.12.2018 03:29:40,21.90,36.10,3438,,
a13d7,17.12.2018 03:31:00,20.90,58.90,3447,,
a02b7,17.12.2018 03:31:42,21.90,36.10,3438,,
a13d7,17.12.2018 03:33:03,21.00,59.00,3423,,
a02b7,17.12.2018 03:33:43,21.90,36.10,3438,,
a13d7,17.12.2018 03:35:05,21.00,59.50,3427,,
a02b7,17.12.2018 03:35:45,21.90,36.10,3438,,
a13d7,17.12.2018 03:37:07,20.90,59.00,3436,,
a02b7,17.12.2018 03:37:47,21.90,36.10,3438,,
a13d7,17.12.2018 03:39:09,21.10,59.30,3416,,
a02b7,17.12.2018 03:39:49,21.90,36.10,3438,,
a13d7,17.12.2018 03:41:11,21.10,59.10,3423,,
a02b7,17.12.2018 03:41:53,21.90,36.10,3438,,
a13d7,17.12.2018 03:43:13,21.10,59.20,3410,,
a02b7,17.12.2018 03:43:55,21.80,36.10,3438,,
a13d7,17.12.2018 03:45:15,21.10,59.30,3426,,
a02b7,17.12.2018 03:45:57,21.90,36.90,3438,,
a13d7,17.12.2018 03:47:20,21.00,59.30,3413,,
a02b7,17.12.2018 03:47:59,21.90,36.10,3438,,
a13d7,17.12.2018 03:49:22,21.00,59.30,3424,,
a02b7,17.12.2018 03:50:01,21.90,36.20,3438,,
a13d7,17.12.2018 03:51:24,21.00,59.40,3418,,
a02b7,17.12.2018 03:52:03,21.90,36.10,3438,,
a13d7,17.12.2018 03:53:27,21.00,59.40,3418,,
a02b7,17.12.2018 03:54:04,21.90,36.10,3438,,
a13d7,17.12.2018 03:55:28,21.00,59.50,3428,,
a02b7,17.12.2018 03:56:06,21.90,36.10,3438,,
a13d7,17.12.2018 03:57:30,21.00,59.50,3420,,
a02b7,17.12.2018 03:58:08,21.90,36.10,3438,,
a13d7,17.12.2018 03:59:32,21.00,59.60,3423,,
a02b7,17.12.2018 04:00:10,21.80,36.10,3438,,
a13d7,17.12.2018 04:01:35,21.00,59.70,3410,,
a02b7,17.12.2018 04:02:12,21.80,36.20,3438,,
a13d7,17.12.2018 04:03:37,21.00,59.70,3414,,
a02b7,17.12.2018 04:04:14,21.80,36.20,3438,,
a13d7,17.12.2018 04:05:39,21.00,60.70,3411,,
a02b7,17.12.2018 04:06:16,21.80,36.20,3438,,
a13d7,17.12.2018 04:07:41,21.00,60.10,3423,,
a02b7,17.12.2018 04:08:18,21.80,36.20,3438,,
a13d7,17.12.2018 04:09:43,20.90,60.00,3435,,
a02b7,17.12.2018 04:10:20,21.80,36.20,3438,,
a13d7,17.12.2018 04:11:45,20.90,60.00,3423,,
a02b7,17.12.2018 04:12:22,21.80,36.20,3438,,
a13d7,17.12.2018 04:13:48,20.90,60.00,3432,,
a02b7,17.12.2018 04:14:24,21.70,36.20,3438,,
a13d7,17.12.2018 04:15:50,20.80,59.90,3424,,
a02b7,17.12.2018 04:16:26,21.70,36.20,3438,,
a13d7,17.12.2018 04:17:53,20.80,60.00,3410,,
a02b7,17.12.2018 04:18:28,21.80,36.30,3438,,
a13d7,17.12.2018 04:19:55,20.80,60.20,3423,,
a02b7,17.12.2018 04:20:30,21.80,36.30,3438,,
a13d7,17.12.2018 04:21:57,20.80,59.60,3418,,
a02b7,17.12.2018 04:22:32,21.80,36.30,3438,,
a13d7,17.12.2018 04:23:59,20.80,60.40,3418,,
a02b7,17.12.2018 04:24:34,21.80,36.30,3438,,
a13d7,17.12.2018 04:26:01,20.80,60.40,3410,,
a02b7,17.12.2018 04:26:36,21.80,36.30,3438,,
a13d7,17.12.2018 04:28:03,20.70,60.70,3426,,
a02b7,17.12.2018 04:28:38,21.70,36.30,3438,,
a13d7,17.12.2018 04:30:06,20.70,60.90,3418,,
a02b7,17.12.2018 04:30:40,21.70,36.30,3438,,
a13d7,17.12.2018 04:32:08,20.70,61.00,3422,,
a02b7,17.12.2018 04:32:41,21.70,36.30,3438,,
a13d7,17.12.2018 04:34:10,20.70,61.20,3418,,
a02b7,17.12.2018 04:34:43,21.70,36.30,3438,,
a13d7,17.12.2018 04:36:12,20.70,61.30,3423,,
a02b7,17.12.2018 04:36:45,21.70,36.30,3438,,
a13d7,17.12.2018 04:38:14,20.70,61.00,3418,,
a02b7,17.12.2018 04:38:47,21.70,36.30,3438,,
a13d7,17.12.2018 04:40:21,20.70,61.30,3445,,
a02b7,17.12.2018 04:40:50,21.70,36.40,3438,,
a13d7,17.12.2018 04:42:23,20.80,61.30,3424,,
a02b7,17.12.2018 04:42:51,21.70,36.40,3438,,
a13d7,17.12.2018 04:44:25,20.70,61.60,3423,,
a02b7,17.12.2018 04:44:53,21.70,36.40,3438,,
a13d7,17.12.2018 04:46:27,20.90,61.50,3426,,
a02b7,17.12.2018 04:46:55,21.70,36.50,3438,,
a13d7,17.12.2018 04:48:29,20.70,61.50,3418,,
a02b7,17.12.2018 04:48:57,21.70,36.50,3438,,
a13d7,17.12.2018 04:50:32,20.90,61.70,3427,,
a02b7,17.12.2018 04:50:59,21.70,36.50,3438,,
a13d7,17.12.2018 04:52:34,20.90,61.50,3426,,
a02b7,17.12.2018 04:53:01,21.70,36.50,3438,,
a13d7,17.12.2018 04:54:36,21.00,61.50,3427,,
a02b7,17.12.2018 04:55:03,21.70,36.50,3438,,
a13d7,17.12.2018 04:56:38,21.00,61.50,3417,,
a02b7,17.12.2018 04:57:05,21.70,36.50,3438,,
a13d7,17.12.2018 04:58:40,21.00,61.40,3422,,
a02b7,17.12.2018 04:59:07,21.70,36.40,3438,,
a13d7,17.12.2018 05:00:42,21.00,61.40,3425,,
a02b7,17.12.2018 05:01:09,21.60,36.40,3438,,
a13d7,17.12.2018 05:02:44,21.10,61.50,3427,,
a02b7,17.12.2018 05:03:11,21.70,36.40,3438,,
a13d7,17.12.2018 05:04:46,21.00,61.40,3427,,
a02b7,17.12.2018 05:05:12,21.80,36.50,3438,,
a13d7,17.12.2018 05:06:48,21.10,61.30,3418,,
a02b7,17.12.2018 05:07:14,21.60,36.40,3438,,
a13d7,17.12.2018 05:08:51,21.10,61.40,3422,,
a02b7,17.12.2018 05:09:16,21.60,36.40,3438,,
a13d7,17.12.2018 05:10:53,21.10,61.50,3427,,
a02b7,17.12.2018 05:11:19,21.60,36.40,3438,,
a13d7,17.12.2018 05:12:55,21.00,61.60,3427,,
a02b7,17.12.2018 05:13:20,21.60,36.30,3438,,
a13d7,17.12.2018 05:14:57,21.20,61.60,3426,,
a02b7,17.12.2018 05:15:22,21.60,36.30,3438,,
a13d7,17.12.2018 05:16:59,21.10,61.60,3413,,
a02b7,17.12.2018 05:17:24,21.60,36.30,3438,,
a13d7,17.12.2018 05:19:01,21.00,61.90,3427,,
a02b7,17.12.2018 05:19:26,21.60,36.30,3438,,
a13d7,17.12.2018 05:21:03,20.90,62.00,3418,,
a02b7,17.12.2018 05:21:28,21.70,36.30,3438,,
a13d7,17.12.2018 05:23:06,21.10,62.20,3420,,
a02b7,17.12.2018 05:23:30,21.60,36.20,3438,,
a13d7,17.12.2018 05:25:08,21.10,62.30,3426,,
a02b7,17.12.2018 05:25:31,21.60,36.30,3438,,
a13d7,17.12.2018 05:27:10,21.10,62.50,3420,,
a02b7,17.12.2018 05:27:33,21.60,36.30,3438,,
a13d7,17.12.2018 05:29:12,21.00,62.70,3447,,
a02b7,17.12.2018 05:29:35,21.60,36.40,3438,,
a13d7,17.12.2018 05:31:14,21.00,62.80,3444,,
a02b7,17.12.2018 05:31:37,21.60,36.40,3438,,
a13d7,17.12.2018 05:33:16,21.00,62.70,3426,,
a02b7,17.12.2018 05:33:39,21.60,36.50,3438,,
a13d7,17.12.2018 05:35:19,21.20,63.00,3411,,
a02b7,17.12.2018 05:35:41,21.70,36.50,3438,,
a13d7,17.12.2018 05:37:21,21.00,63.30,3427,,
a02b7,17.12.2018 05:37:43,21.70,36.50,3438,,
a13d7,17.12.2018 05:39:23,21.00,63.50,3423,,
a02b7,17.12.2018 05:39:45,21.70,36.50,3438,,
a13d7,17.12.2018 05:41:25,21.00,63.90,3424,,
a02b7,17.12.2018 05:41:46,21.70,36.60,3438,,
a13d7,17.12.2018 05:43:27,21.00,63.60,3414,,
a02b7,17.12.2018 05:43:48,21.70,36.50,3438,,
a13d7,17.12.2018 05:45:29,21.00,63.70,3427,,
a02b7,17.12.2018 05:45:50,21.70,36.60,3438,,
a13d7,17.12.2018 05:47:31,21.00,63.80,3418,,
a02b7,17.12.2018 05:47:52,21.70,36.60,3438,,
a13d7,17.12.2018 05:49:33,20.90,63.70,3417,,
a02b7,17.12.2018 05:49:54,21.70,36.60,3438,,
a13d7,17.12.2018 05:51:36,20.90,64.00,3423,,
a02b7,17.12.2018 05:51:56,21.70,36.60,3437,,
a13d7,17.12.2018 05:53:38,20.90,63.90,3410,,
a02b7,17.12.2018 05:53:58,21.60,36.50,3438,,
a13d7,17.12.2018 05:55:40,20.90,64.30,3428,,
a02b7,17.12.2018 05:55:59,21.70,36.60,3438,,
a13d7,17.12.2018 05:57:42,20.90,64.30,3414,,
a02b7,17.12.2018 05:58:01,21.60,36.60,3438,,
a13d7,17.12.2018 05:59:44,20.90,64.30,3424,,
a02b7,17.12.2018 06:00:03,21.70,36.60,3438,,
a13d7,17.12.2018 06:01:46,20.80,64.20,3438,,
a02b7,17.12.2018 06:02:05,21.70,36.60,3438,,
a13d7,17.12.2018 06:03:48,21.00,64.20,3423,,
a02b7,17.12.2018 06:04:07,21.70,36.60,3438,,
a13d7,17.12.2018 06:05:50,20.80,63.90,3424,,
a02b7,17.12.2018 06:06:09,21.70,36.70,3438,,
a13d7,17.12.2018 06:07:53,20.90,63.90,3423,,
a02b7,17.12.2018 06:08:11,21.80,36.70,3438,,
a13d7,17.12.2018 06:09:55,20.90,64.30,3420,,
a02b7,17.12.2018 06:10:13,21.60,36.60,3438,,
a13d7,17.12.2018 06:11:57,20.90,64.20,3427,,
a02b7,17.12.2018 06:12:15,21.60,36.60,3438,,
a13d7,17.12.2018 06:13:59,20.90,64.20,3439,,
a02b7,17.12.2018 06:14:17,21.60,36.60,3437,,
a13d7,17.12.2018 06:16:01,20.90,64.20,3417,,
a02b7,17.12.2018 06:16:19,21.60,36.60,3438,,
a13d7,17.12.2018 06:18:04,20.90,64.00,3423,,
a02b7,17.12.2018 06:18:21,21.60,36.50,3437,,
a13d7,17.12.2018 06:20:06,20.90,63.90,3426,,
a02b7,17.12.2018 06:20:22,21.60,36.60,3438,,
a13d7,17.12.2018 06:22:08,20.90,64.20,3418,,
a02b7,17.12.2018 06:22:28,21.60,36.50,3438,,
a13d7,17.12.2018 06:24:10,20.90,64.20,3423,,
a02b7,17.12.2018 06:24:30,21.60,36.50,3438,,
a13d7,17.12.2018 06:26:12,21.00,64.30,3427,,
a02b7,17.12.2018 06:26:32,21.60,36.40,3438,,
a13d7,17.12.2018 06:28:14,21.00,64.30,3426,,
a02b7,17.12.2018 06:28:33,21.60,36.50,3438,,
